show_id, Country, Date Added, Year_Added
81037697, France, 25-Dec-19, 2019
80234491, China, 4-Aug-18, 2018
80147971, United States, 1-Oct-17, 2017
80020971, United States, 1-Jan-18, 2018
70271592, United States, 20-Dec-15, 2015
60021787, United States, 20-Aug-19, 2019
80234791, Germany, 12-Jul-19, 2019
80233511, Argentina, 16-May-18, 2018
80103424, Argentina, 1-Mar-17, 2017
70259177, United States, 31-Mar-13, 2013
70124331, United States, 15-Nov-19, 2019
70270745, United Kingdom, 8-Sep-17, 2017
70065107, United Kingdom, 12-Jan-19, 2019
80075824, Australia, 15-Nov-18, 2018
81005454, India, 10-Aug-18, 2018
80067754, United States, 28-Oct-18, 2018
80176707, United States, 15-Aug-18, 2018
80172938, United States, 1-Apr-17, 2017
80041337, United States, 1-Apr-18, 2018
80014637, United States, 1-Jan-20, 2020
70251896, United States, 21-Feb-18, 2018
70172928, United States, 6-May-19, 2019
70236586, United Kingdom, 1-Dec-17, 2017
70084775, United Kingdom, 1-Nov-18, 2018
80227115, Turkey, 4-Apr-18, 2018
80158543, Soviet Union, 15-Jan-18, 2018
80168052, Italy, 5-Feb-17, 2017
81217438, Canada, 31-Dec-19, 2019
80032364, Canada, 1-Nov-17, 2017
80115858, Australia, 15-Oct-17, 2017
80167644, United States, 22-Jun-17, 2017
80098200, United States, 9-Dec-16, 2016
80183897, United States, 1-Sep-17, 2017
60023856, United States, 1-Jan-20, 2020
80164032, United Kingdom, 4-Oct-19, 2019
80188596, China, 31-Jan-19, 2019
81098013, China, 12-May-19, 2019
81034600, China, 6-Nov-19, 2019
81010962, China, 6-Feb-19, 2019
80209866, China, 4-May-18, 2018
80156927, China, 5-Aug-17, 2017
80145625, China, 16-Dec-17, 2017
80142222, China, 5-Aug-17, 2017
80135353, China, 1-Dec-18, 2018
80114989, China, 10-Jun-17, 2017
80076698, China, 18-Jun-16, 2016
80003479, China, 23-Jan-18, 2018
70216819, China, 1-Dec-18, 2018
70118801, China, 21-Jul-19, 2019
70043379, China, 1-Aug-18, 2018
80223052, United States, 25-Jan-19, 2019
80120740, United States, 13-May-17, 2017
70117577, United States, 16-May-19, 2019
70103762, United States, 7-Dec-19, 2019
70058016, United States, 1-Apr-19, 2019
70044870, United States, 1-Nov-19, 2019
70042687, United States, 1-Jan-20, 2020
70023961, United States, 1-Oct-19, 2019
70021634, United States, 1-Jan-20, 2020
70019004, United States, 1-Jan-20, 2020
60022265, United States, 15-Jan-20, 2020
60003242, United States, 1-Oct-19, 2019
1181661, United States, 20-Nov-19, 2019
80130521, United Kingdom, 26-Jul-19, 2019
80119233, United Kingdom, 23-Feb-18, 2018
70259259, United Kingdom, 22-Jul-19, 2019
80173176, Spain, 3-Aug-17, 2017
80106036, Norway, 1-Oct-17, 2017
80079255, Italy, 21-Aug-17, 2017
80988989, Israel, 4-Dec-18, 2018
80081274, India, 14-Mar-17, 2017
70224999, India, 15-Dec-19, 2019
80109535, France, 8-Dec-16, 2016
80243728, Finland, 23-Aug-18, 2018
80994807, United States, 27-Jun-18, 2018
81045720, United States, 1-Mar-19, 2019
80045811, United States, 24-Jul-16, 2016
80044566, United States, 23-Mar-17, 2017
70278931, United States, 25-Feb-19, 2019
70257860, United States, 15-Jul-18, 2018
70117299, United States, 1-Jan-19, 2019
70100412, United States, 1-Mar-19, 2019
70099119, United States, 1-Sep-19, 2019
80171125, United Kingdom, 10-Jul-17, 2017
80080727, United Kingdom, 15-Oct-16, 2016
80052612, United Kingdom, 4-Sep-18, 2018
80046819, United Kingdom, 16-Nov-19, 2019
70189282, United Kingdom, 7-Jul-19, 2019
60003378, United Kingdom, 1-Feb-19, 2019
80116741, Switzerland, 1-Oct-17, 2017
81038598, Spain, 11-Oct-19, 2019
80239565, Spain, 12-Oct-18, 2018
80199806, Spain, 31-Oct-18, 2018
80167647, Spain, 1-Mar-19, 2019
80109296, Spain, 28-Feb-19, 2019
80101826, South Korea, 1-May-18, 2018
80115133, Singapore, 1-May-17, 2017
80059440, Mexico, 8-May-16, 2016
81080942, Italy, 19-Apr-19, 2019
80100945, Italy, 21-Mar-17, 2017
80075009, Italy, 14-Oct-15, 2015
70293820, Italy, 21-Mar-17, 2017
70175439, Iran, 16-Mar-19, 2019
80221637, India, 1-Jan-18, 2018
80092884, India, 15-Mar-17, 2017
80060060, India, 1-Feb-17, 2017
70040077, India, 15-Apr-19, 2019
80145143, Finland, 2-Feb-19, 2019
80147323, Egypt, 11-Oct-18, 2018
80184974, Czech Republic, 1-Sep-17, 2017
80167646, Chile, 1-Aug-17, 2017
80208746, Canada, 1-Dec-17, 2017
80194289, Brazil, 9-Nov-18, 2018
80113667, Brazil, 13-Jan-17, 2017
80152447, Belgium, 7-Sep-17, 2017
80107019, Belgium, 12-Dec-17, 2017
80098475, Belgium, 15-Apr-16, 2016
70267398, Australia, 20-Nov-19, 2019
80232892, Argentina, 1-Aug-18, 2018
80188579, Mexico, 29-Mar-19, 2019
80168230, United States, 15-Sep-17, 2017
80195378, United States, 11-Oct-19, 2019
80185065, United States, 31-Aug-18, 2018
80185048, United States, 26-Oct-18, 2018
70021654, United States, 1-Jul-19, 2019
70270364, South Korea, 1-May-19, 2019
80141338, Austria, 15-Jan-17, 2017
80149141, Spain, 9-Dec-16, 2016
70204282, Venezuela, 23-Mar-18, 2018
80153272, United States, 11-Jan-19, 2019
80222823, Spain, 6-Apr-18, 2018
80233085, United States, 1-Apr-19, 2019
80104316, United States, 1-Feb-19, 2019
80103336, United States, 1-Apr-19, 2019
70125931, United States, 17-Oct-19, 2019
70084795, United States, 1-Jul-19, 2019
81071891, Hong Kong, 23-Oct-19, 2019
80215782, Hong Kong, 19-Apr-18, 2018
80144152, Hong Kong, 19-Oct-18, 2018
80117455, Hong Kong, 3-Jun-17, 2017
80039662, Hong Kong, 16-Aug-18, 2018
80039485, Hong Kong, 1-Aug-18, 2018
80017265, Hong Kong, 1-Dec-18, 2018
70285697, Hong Kong, 1-Dec-18, 2018
70270775, Hong Kong, 26-Sep-19, 2019
70242536, Hong Kong, 11-May-19, 2019
70137753, Hong Kong, 15-Jan-16, 2016
70123160, Hong Kong, 21-Jul-19, 2019
70118799, Hong Kong, 15-Jan-16, 2016
70082255, Hong Kong, 27-Oct-18, 2018
70025372, Hong Kong, 21-Jul-19, 2019
70020728, Hong Kong, 15-Mar-19, 2019
81048910, Denmark, 1-Feb-19, 2019
80046599, United States, 25-Feb-17, 2017
70260374, United States, 7-Mar-18, 2018
80236993, Argentina, 8-Nov-18, 2018
81214187, United States, 2-Nov-19, 2019
81041515, United States, 30-Nov-18, 2018
81018565, United States, 1-Oct-18, 2018
80212245, United States, 22-Nov-19, 2019
80200744, United States, 6-Jan-18, 2018
80191294, United States, 1-Dec-19, 2019
80191075, United States, 1-Oct-17, 2017
80159880, United States, 5-Sep-18, 2018
80150242, United States, 9-Jan-19, 2019
80134952, United States, 21-Aug-17, 2017
80115341, United States, 30-Nov-18, 2018
80107372, United States, 1-Oct-16, 2016
80095193, United States, 1-Oct-17, 2017
80058460, United States, 18-Mar-16, 2016
80036416, United States, 2-Jul-19, 2019
80027560, United States, 2-Nov-19, 2019
80013773, United States, 26-Dec-18, 2018
80012535, United States, 17-Dec-14, 2014
70292700, United States, 2-Nov-19, 2019
70286533, United States, 10-Nov-18, 2018
70266677, United States, 1-Aug-19, 2019
70264416, United States, 16-Dec-17, 2017
70234440, United States, 12-Nov-18, 2018
70217161, United States, 18-Apr-18, 2018
70212980, United States, 22-May-16, 2016
70209163, United States, 15-Aug-17, 2017
70197459, United States, 1-Oct-17, 2017
70176655, United States, 9-Mar-19, 2019
70155579, United States, 1-Jun-15, 2015
70153390, United States, 30-Jun-17, 2017
70142918, United States, 15-Apr-18, 2018
70065112, United States, 1-Oct-19, 2019
70061480, United States, 1-Apr-19, 2019
70020947, United States, 1-Nov-19, 2019
60036237, United States, 1-Jan-20, 2020
60029461, United States, 31-Dec-19, 2019
60026114, United States, 1-Jan-20, 2020
60024942, United States, 1-Jan-20, 2020
60000861, United States, 1-Sep-19, 2019
80217312, United Kingdom, 9-Feb-18, 2018
80214792, United Kingdom, 4-Oct-19, 2019
70124562, United Kingdom, 14-Apr-18, 2018
80987906, Japan, 1-May-18, 2018
80230507, Ireland, 30-Nov-18, 2018
80032097, India, 1-Nov-17, 2017
80166318, France, 25-Sep-19, 2019
80161029, France, 12-May-17, 2017
80099753, France, 29-Mar-19, 2019
80093812, Brazil, 15-Dec-16, 2016
80208104, Australia, 21-Nov-17, 2017
80057611, Australia, 21-Jul-19, 2019
80105067, United States, 3-Mar-19, 2019
80218973, United States, 2-Oct-18, 2018
80167699, United States, 1-Jul-17, 2017
70257412, United States, 1-Oct-17, 2017
80198459, Canada, 3-May-19, 2019
80135296, United States, 17-Mar-17, 2017
80239629, Spain, 25-Jan-19, 2019
80118918, Netherlands, 7-Apr-17, 2017
80197427, Germany, 1-Jan-18, 2018
80198508, France, 26-Jul-19, 2019
80999643, France, 21-Dec-18, 2018
81188871, France, 4-Dec-19, 2019
81079046, France, 14-Jun-19, 2019
81016857, France, 8-Nov-18, 2018
81005312, France, 1-Sep-18, 2018
81004099, France, 16-Nov-18, 2018
80992365, France, 28-Jul-18, 2018
80987464, France, 1-Mar-19, 2019
80171678, France, 15-Mar-19, 2019
80156857, France, 1-May-17, 2017
80156856, France, 14-Apr-17, 2017
80156763, France, 1-May-17, 2017
80156683, France, 14-Apr-17, 2017
80131236, France, 1-Jan-18, 2018
80123741, France, 28-Oct-16, 2016
80063290, France, 1-Oct-17, 2017
80057969, France, 8-Sep-17, 2017
80046728, France, 8-Sep-17, 2017
80046144, France, 20-Dec-15, 2015
80044536, France, 3-Dec-16, 2016
80018296, France, 5-Aug-15, 2015
80011026, France, 1-Jan-17, 2017
70302836, France, 8-Feb-17, 2017
80120301, Turkey, 26-Dec-16, 2016
80201039, United States, 18-Aug-18, 2018
80061160, United States, 28-Feb-17, 2017
70301367, United States, 1-Aug-19, 2019
70132722, United States, 1-Feb-19, 2019
70125232, United States, 1-Jan-20, 2020
70098899, United States, 1-Jul-19, 2019
70060010, United States, 1-Jan-17, 2017
70044594, United States, 1-Jan-20, 2020
60033312, United States, 1-Nov-19, 2019
60031232, United States, 1-Sep-19, 2019
60030245, United States, 20-Dec-16, 2016
70150437, India, 1-Oct-18, 2018
80244472, Germany, 2-Jul-18, 2018
80025553, Germany, 15-Jul-15, 2015
80101401, Canada, 1-Nov-19, 2019
80027772, Canada, 30-Jun-15, 2015
80184661, United States, 15-Aug-17, 2017
80105690, Spain, 7-Apr-17, 2017
80103311, Spain, 24-Sep-17, 2017
81055395, Paraguay, 1-Mar-19, 2019
80226951, Mexico, 19-Oct-18, 2018
81039410, Chile, 11-May-19, 2019
80106791, West Germany, 10-Feb-17, 2017
81075519, Vietnam, 25-Sep-19, 2019
81002601, Vietnam, 28-Aug-18, 2018
81002592, Vietnam, 6-Oct-18, 2018
80203776, Vietnam, 2-Sep-17, 2017
80193423, Venezuela, 15-Oct-17, 2017
80227672, Uruguay, 2-Aug-18, 2018
80217495, Uruguay, 25-Nov-17, 2017
80184135, United States, 1-Jan-18, 2018
80191036, United States, 16-Nov-18, 2018
80191045, United States, 8-Feb-19, 2019
80191047, United States, 12-Oct-18, 2018
80191049, United States, 26-Apr-19, 2019
80194950, United States, 10-May-19, 2019
80195049, United States, 25-May-18, 2018
80195838, United States, 8-Aug-17, 2017
80196138, United States, 1-Jan-18, 2018
80197989, United States, 10-May-19, 2019
80198137, United States, 3-May-19, 2019
80200015, United States, 26-Jun-18, 2018
80201570, United States, 6-Feb-18, 2018
80201866, United States, 20-Nov-18, 2018
80203522, United States, 22-Nov-17, 2017
80204730, United States, 5-Dec-18, 2018
80210182, United States, 15-Dec-17, 2017
80211621, United States, 12-Apr-19, 2019
80213658, United States, 24-Jul-18, 2018
80216237, United States, 1-Dec-17, 2017
80216665, United States, 9-Oct-19, 2019
80216752, United States, 26-Sep-19, 2019
80216844, United States, 12-Oct-18, 2018
80217889, United States, 1-Nov-18, 2018
80218104, United States, 15-Jan-19, 2019
80220013, United States, 1-Feb-19, 2019
80224536, United States, 23-Oct-18, 2018
80224606, United States, 1-Nov-18, 2018
80225421, United States, 5-Nov-18, 2018
80225949, United States, 14-Sep-18, 2018
80231419, United States, 16-Aug-19, 2019
80238080, United States, 6-Mar-18, 2018
80238357, United States, 7-Mar-19, 2019
80239639, United States, 7-Sep-18, 2018
80240027, United States, 6-Dec-19, 2019
80241986, United States, 10-May-19, 2019
80242619, United States, 14-Jun-19, 2019
80244311, United States, 9-Oct-19, 2019
80244846, United States, 22-Nov-19, 2019
80993062, United States, 12-Sep-19, 2019
80995799, United States, 8-Mar-19, 2019
80997965, United States, 28-Nov-19, 2019
80998968, United States, 18-Jul-19, 2019
80999781, United States, 29-Aug-19, 2019
81001278, United States, 6-Aug-19, 2019
81002281, United States, 27-Aug-18, 2018
81002880, United States, 26-Mar-19, 2019
81004814, United States, 22-Sep-19, 2019
81009829, United States, 10-Dec-18, 2018
81019341, United States, 21-Dec-18, 2018
81025800, United States, 19-Oct-18, 2018
81029611, United States, 28-Aug-19, 2019
81030342, United States, 15-Sep-19, 2019
81030755, United States, 21-Apr-19, 2019
81031008, United States, 1-Sep-19, 2019
81033086, United States, 28-Nov-19, 2019
81035279, United States, 18-Jan-19, 2019
81038575, United States, 18-Jan-19, 2019
81045511, United States, 31-Dec-18, 2018
81045513, United States, 31-Dec-18, 2018
81055402, United States, 23-Jun-19, 2019
81062293, United States, 26-Nov-19, 2019
81073633, United States, 19-Nov-19, 2019
81098589, United States, 9-Jul-19, 2019
81127333, United States, 15-Jan-20, 2020
81152930, United States, 1-Nov-19, 2019
81154900, United States, 1-Sep-19, 2019
81169914, United States, 29-Oct-19, 2019
81171862, United States, 11-Nov-19, 2019
81183624, United States, 1-Nov-19, 2019
81191195, United States, 2-Oct-19, 2019
81192594, United States, 15-Oct-19, 2019
81218079, United States, 24-Nov-19, 2019
973861, United States, 1-Nov-19, 2019
916061, United States, 1-Aug-19, 2019
916043, United States, 1-Aug-19, 2019
915927, United States, 1-Aug-19, 2019
907090, United States, 1-Dec-16, 2016
896678, United States, 31-Dec-19, 2019
880640, United States, 1-Jan-19, 2019
873159, United States, 1-Dec-19, 2019
855084, United States, 1-Jul-19, 2019
848915, United States, 1-Nov-19, 2019
846071, United States, 1-Jan-20, 2020
81235729, United States, 16-Jan-20, 2020
81235603, United States, 15-Dec-19, 2019
81221873, United States, 11-Jan-20, 2020
81218074, United States, 22-Nov-19, 2019
81215856, United States, 2-Nov-19, 2019
81215439, United States, 2-Nov-19, 2019
81215437, United States, 2-Nov-19, 2019
81214223, United States, 2-Nov-19, 2019
81214214, United States, 2-Nov-19, 2019
81214114, United States, 9-Jan-20, 2020
81212801, United States, 5-Dec-19, 2019
81211714, United States, 29-Oct-19, 2019
81193616, United States, 1-Nov-19, 2019
81187847, United States, 16-Oct-19, 2019
81183572, United States, 13-Sep-19, 2019
81183570, United States, 9-Oct-19, 2019
81176196, United States, 15-Sep-19, 2019
81173792, United States, 12-Jan-20, 2020
81171121, United States, 27-Sep-19, 2019
81169145, United States, 22-Nov-19, 2019
81167494, United States, 29-Aug-19, 2019
81167490, United States, 3-Dec-19, 2019
81164603, United States, 25-Dec-19, 2019
81160763, United States, 2-Jan-20, 2020
81157840, United States, 16-Oct-19, 2019
81156627, United States, 14-Nov-19, 2019
81154982, United States, 1-Nov-19, 2019
81153373, United States, 15-Jul-19, 2019
81152923, United States, 11-Nov-19, 2019
81148811, United States, 1-Dec-19, 2019
81148672, United States, 29-Oct-19, 2019
81147766, United States, 13-Jun-19, 2019
81147293, United States, 17-Sep-19, 2019
81147285, United States, 16-Jan-20, 2020
81146370, United States, 6-Dec-19, 2019
81146011, United States, 13-Aug-19, 2019
81145277, United States, 24-Aug-19, 2019
81145273, United States, 6-Aug-19, 2019
81145271, United States, 12-Jul-19, 2019
81145270, United States, 29-Jun-19, 2019
81145135, United States, 12-Aug-19, 2019
81144867, United States, 15-Jan-20, 2020
81141689, United States, 1-Sep-19, 2019
81140577, United States, 26-Aug-19, 2019
81136964, United States, 28-Jun-19, 2019
81136744, United States, 25-Oct-19, 2019
81135868, United States, 13-Aug-19, 2019
81131761, United States, 15-Sep-19, 2019
81130297, United States, 1-Jul-19, 2019
81123469, United States, 26-Oct-19, 2019
81122669, United States, 20-Sep-19, 2019
81121189, United States, 1-Jul-19, 2019
81121188, United States, 1-Jul-19, 2019
81121187, United States, 1-Jul-19, 2019
81121186, United States, 1-Jul-19, 2019
81121185, United States, 1-Jul-19, 2019
81121184, United States, 1-Jul-19, 2019
81121183, United States, 1-Jul-19, 2019
81121182, United States, 1-Jul-19, 2019
81121181, United States, 1-Jul-19, 2019
81121180, United States, 1-Jul-19, 2019
81121179, United States, 1-Jul-19, 2019
81121178, United States, 1-Jul-19, 2019
81121177, United States, 1-Jul-19, 2019
81121176, United States, 1-Jul-19, 2019
81121175, United States, 1-Jul-19, 2019
81121174, United States, 1-Jul-19, 2019
81121173, United States, 1-Jul-19, 2019
81121172, United States, 1-Jul-19, 2019
81121171, United States, 1-Jul-19, 2019
81113468, United States, 1-Jul-19, 2019
81109078, United States, 31-Dec-19, 2019
81104634, United States, 24-Dec-19, 2019
81103139, United States, 2-May-19, 2019
81103108, United States, 17-May-19, 2019
81103093, United States, 1-Jan-20, 2020
81103092, United States, 1-Aug-19, 2019
81098586, United States, 12-Sep-19, 2019
81094667, United States, 1-May-19, 2019
81094666, United States, 14-May-19, 2019
81094665, United States, 25-Apr-19, 2019
81094391, United States, 29-Nov-19, 2019
81094271, United States, 18-Oct-19, 2019
81092331, United States, 26-Jul-19, 2019
81092328, United States, 13-Sep-19, 2019
81092325, United States, 19-Jul-19, 2019
81092045, United States, 6-Nov-19, 2019
81091977, United States, 9-Aug-19, 2019
81091015, United States, 6-Mar-19, 2019
81090128, United States, 16-Apr-19, 2019
81090071, United States, 21-Aug-19, 2019
81089941, United States, 14-Sep-19, 2019
81088786, United States, 5-Apr-19, 2019
81088318, United States, 7-Aug-19, 2019
81088285, United States, 19-Apr-19, 2019
81088282, United States, 1-Apr-19, 2019
81087761, United States, 8-Aug-19, 2019
81087498, United States, 6-Dec-19, 2019
81084305, United States, 1-Jan-20, 2020
81083891, United States, 18-Jun-19, 2019
81083786, United States, 1-Nov-19, 2019
81081656, United States, 16-Oct-19, 2019
81080637, United States, 1-May-19, 2019
81078908, United States, 4-Sep-19, 2019
81078819, United States, 11-Oct-19, 2019
81078466, United States, 12-Nov-19, 2019
81078217, United States, 5-Jul-19, 2019
81077795, United States, 1-Jun-19, 2019
81077539, United States, 1-Jun-19, 2019
81076055, United States, 5-Jun-19, 2019
81076049, United States, 1-May-19, 2019
81076042, United States, 2-May-19, 2019
81074663, United States, 12-Feb-19, 2019
81074113, United States, 24-Sep-19, 2019
81071972, United States, 14-Feb-19, 2019
81071666, United States, 2-Feb-19, 2019
81070659, United States, 17-Dec-19, 2019
81069393, United States, 15-Sep-19, 2019
81065902, United States, 8-Aug-19, 2019
81064394, United States, 1-Jul-19, 2019
81063129, United States, 1-Nov-19, 2019
81062828, United States, 15-Jan-20, 2020
81062075, United States, 1-May-19, 2019
81061410, United States, 8-Jun-19, 2019
81061407, United States, 18-May-19, 2019
81060049, United States, 14-Jan-20, 2020
81060043, United States, 14-Apr-19, 2019
81060041, United States, 14-Mar-19, 2019
81060040, United States, 2-Feb-19, 2019
81060038, United States, 1-Jul-19, 2019
81059388, United States, 8-Feb-19, 2019
81058497, United States, 5-Nov-19, 2019
81054383, United States, 19-Mar-19, 2019
81053961, United States, 5-Nov-19, 2019
81053958, United States, 14-May-19, 2019
81053953, United States, 24-Sep-19, 2019
81050375, United States, 1-Nov-19, 2019
81050198, United States, 15-Mar-19, 2019
81050194, United States, 15-Feb-19, 2019
81050193, United States, 15-Feb-19, 2019
81050192, United States, 16-Jan-19, 2019
81050191, United States, 15-Jan-19, 2019
81050190, United States, 15-Jan-19, 2019
81048916, United States, 1-Feb-19, 2019
81048914, United States, 1-Feb-19, 2019
81047798, United States, 19-Mar-19, 2019
81047680, United States, 6-Aug-19, 2019
